Date,Calories,Weight,day,Weight_linear,Weight_spline,Calories_linear,Calories_spline
2025-08-28,1652.0,65.5,714,65.67999999999999,65.52913764745016,1652.0,1652.0
2025-08-29,1752.0,65.3,715,65.72,65.40473708644058,1752.0,1752.0
2025-08-30,1923.0,,716,65.75999999999999,65.44022435028732,1923.0,1923.0
2025-08-31,1817.0,65.8,717,65.8,65.8,1817.0,1817.0
2025-09-01,1818.0,66.4,718,66.4,66.4,1818.0,1818.0
2025-09-02,1590.0,66.4,719,66.4,66.4,1590.0,1590.0
2025-09-03,1855.0,65.9,720,65.9,65.9,1855.0,1855.0
2025-09-04,1787.0,65.7,721,65.7,65.7,1787.0,1787.0
2025-09-05,1773.0,65.3,722,65.3,65.3,1773.0,1773.0
2025-09-06,1461.0,,723,65.35,65.1789367518344,1461.0,1461.0
2025-09-07,1785.0,65.4,724,65.4,65.4,1785.0,1785.0
2025-09-08,1738.0,65.7,725,65.7,65.7,1757.6666666666667,1935.4275664362985
2025-09-09,1370.0,,726,65.55000000000001,65.58468024253843,1730.3333333333333,1821.9348991773877
2025-09-10,1703.0,65.4,727,65.4,65.4,1703.0,1703.0
2025-09-11,1653.0,65.6,728,65.6,65.6,1750.5,1751.5114315562782
2025-09-12,1798.0,66.0,729,66.0,66.0,1798.0,1798.0
2025-09-13,1786.0,,730,65.93333333333334,66.03637934290826,1786.0,1786.0
2025-09-14,2034.0,65.3,731,65.86666666666666,65.85326016361344,2034.0,2034.0
2025-09-15,1851.0,65.8,732,65.8,65.8,1851.0,1851.0
2025-09-16,1766.0,66.1,733,66.1,66.1,1766.0,1766.0
2025-09-17,1790.0,66.3,734,66.3,66.3,1790.0,1790.0
2025-09-18,1719.0,65.7,735,65.7,65.7,1719.0,1719.0
2025-09-19,1652.0,65.3,736,65.3,65.3,1774.0,1785.9260584564931
2025-09-20,1829.0,65.2,737,65.2,65.2,1829.0,1829.0
2025-09-21,1706.0,,738,65.35,65.50851825613582,1706.0,1706.0
2025-09-22,1742.0,65.5,739,65.5,65.5,1765.5,1746.3346537460031
2025-09-23,1825.0,64.8,740,64.8,64.8,1825.0,1825.0
2025-09-24,1770.0,64.8,741,64.8,64.8,1770.0,1770.0
2025-09-25,1781.0,,742,65.05,65.09712119905952,1781.0,1781.0
2025-09-26,1890.0,65.3,743,65.3,65.3,1890.0,1890.0
2025-09-27,1387.0,65.3,744,65.3,65.3,1838.5,1879.6185471836445
2025-09-28,1787.0,65.3,745,65.3,65.3,1787.0,1787.0
2025-09-29,1731.0,65.2,746,65.2,65.2,1731.0,1731.0
2025-09-30,1835.0,65.2,747,65.2,65.2,1823.5,1795.5681243251738
2025-10-01,1916.0,64.7,748,64.7,64.7,1916.0,1916.0
2025-10-02,2328.0,64.7,749,65.45,65.65763336442134,1982.5,2006.8545736599312
2025-10-03,2049.0,66.2,750,66.2,66.2,2049.0,2049.0
2025-10-04,2053.0,64.6,751,64.6,64.6,2053.0,2053.0
2025-10-05,2077.0,,752,64.39999999999999,63.65701182109942,2077.0,2077.0
2025-10-06,2078.0,,753,64.2,63.67717496784793,2056.3333333333335,2144.868008531133
2025-10-07,2050.0,64.0,754,64.0,64.0,2035.6666666666667,2164.2595815972077
2025-10-08,2015.0,64.0,755,64.05,64.11353773236851,2015.0,2015.0
2025-10-09,1804.0,64.1,756,64.1,64.1,1804.0,1804.0
2025-10-10,2104.0,64.1,757,64.1,64.1,2104.0,2104.0
2025-10-11,2205.0,64.0,758,64.0,64.0,2205.0,2205.0
2025-10-12,2076.0,64.4,759,64.1,63.96408436160522,2076.0,2076.0
2025-10-13,2058.0,64.7,760,64.2,64.03131175645898,2058.0,2058.0
2025-10-14,2242.0,,761,64.30000000000001,64.18288327308325,1998.5,1914.732665392784
2025-10-15,1939.0,64.4,762,64.4,64.4,1939.0,1939.0
2025-10-16,2251.0,64.6,763,64.6,64.6,2251.0,2251.0
2025-10-17,2039.0,64.6,764,64.6,64.6,2039.0,2039.0
2025-10-18,2025.0,64.6,765,64.6,64.6,2030.5,1899.97757160494
2025-10-19,2022.0,64.6,766,64.6,64.6,2022.0,2022.0
2025-10-20,2266.0,65.1,767,65.1,65.1,2266.0,2266.0
2025-10-21,2263.0,64.9,768,64.9,64.9,2263.0,2263.0
2025-10-22,2159.0,64.6,769,64.8,64.69513411433357,2159.0,2159.0
2025-10-23,2037.0,,770,64.7,64.64642310478631,2037.0,2037.0
2025-10-24,2025.0,64.6,771,64.6,64.6,2025.0,2025.0
2025-10-25,2037.0,64.5,772,64.5,64.5,2037.0,2037.0
2025-10-26,2126.0,,773,64.675,64.58776807670728,2126.0,2126.0
2025-10-27,2379.0,66.0,774,64.85,64.82345571887019,2379.0,2379.0
2025-10-28,2351.0,,775,65.025,65.072415501598,2268.0,2226.3473059431863
2025-10-29,2157.0,65.2,776,65.2,65.2,2157.0,2157.0
2025-10-30,2565.0,65.3,777,65.025,65.11369246648958,2565.0,2565.0
2025-10-31,2118.0,65.3,778,64.85,64.88949886269671,2431.0,2535.3888284167656
2025-11-01,2297.0,64.5,779,64.675,64.6455558275555,2297.0,2297.0
2025-11-02,2238.0,64.5,780,64.5,64.5,2238.0,2238.0
2025-11-03,2392.0,64.9,781,64.7,64.53990552825472,2031.0,2011.4295345166815
2025-11-04,1824.0,,782,64.9,64.7280965977057,1824.0,1824.0
2025-11-05,1976.0,,783,65.1,64.9963349030293,1976.0,1976.0
2025-11-06,2287.0,,784,65.3,65.27638213890194,2287.0,2287.0
2025-11-07,2355.0,65.5,785,65.5,65.5,2355.0,2355.0
2025-11-08,2239.0,65.5,786,65.5,65.5,2296.5,2295.2036710502175
2025-11-09,2238.0,65.1,787,65.1,65.1,2238.0,2238.0
2025-11-10,2165.0,,788,65.4,65.2122220989637,2165.0,2165.0
2025-11-11,2265.0,65.7,789,65.7,65.7,1891.0,1809.3333207350686
2025-11-12,1617.0,65.9,790,65.9,65.9,1617.0,1617.0
2025-11-13,2213.0,65.2,791,65.2,65.2,1969.0,1989.1654746241122
2025-11-14,2321.0,65.2,792,65.2,65.2,2321.0,2321.0
2025-11-15,2169.0,65.9,793,65.9,65.9,2169.0,2169.0
2025-11-16,2333.0,,794,65.76666666666667,66.05389488532597,2333.0,2333.0
2025-11-17,2142.0,,795,65.63333333333334,65.75431062716369,2348.0,2498.6514561346485
2025-11-18,2363.0,65.5,796,65.5,65.5,2363.0,2363.0
2025-11-19,1896.0,,797,65.5,65.58693943624473,1896.0,1896.0
2025-11-20,1743.0,65.5,798,65.5,65.5,1743.0,1743.0
2025-11-21,2185.0,65.0,799,65.0,65.0,2185.0,2185.0
2025-11-22,2100.0,65.8,800,65.4,65.24485302709941,2100.0,2100.0
2025-11-23,2220.0,65.8,801,65.8,65.8,2241.5,2358.93657923515
2025-11-24,2383.0,66.9,802,65.85,65.94661487279434,2383.0,2383.0
2025-11-25,1674.0,65.9,803,65.9,65.9,1674.0,1674.0
2025-11-26,1864.0,,804,66.0,65.99368748172326,1864.0,1864.0
2025-11-27,2713.0,66.1,805,66.1,66.1,2713.0,2713.0
2025-11-28,1984.0,66.1,806,66.1,66.1,1984.0,1984.0
2025-11-29,2224.0,66.4,807,66.4,66.4,2224.0,2224.0
2025-11-30,2224.0,,808,66.65,67.19470532265409,2224.0,2224.0
2025-12-01,2211.0,66.9,809,66.9,66.9,2211.0,2211.0
2025-12-02,2283.0,65.0,810,65.0,65.0,2283.0,2283.0
2025-12-03,2277.0,66.2,811,65.8,65.36413817164747,2288.5,2271.870628177725
2025-12-04,2294.0,66.6,812,66.6,66.6,2294.0,2294.0
2025-12-05,2400.0,66.6,813,66.6,66.6,2400.0,2400.0
2025-12-06,2221.0,66.6,814,66.6,66.6,2221.0,2221.0
2025-12-07,1981.0,,815,66.6,66.62449512713151,1981.0,1981.0
2025-12-08,2098.0,66.6,816,66.6,66.6,2098.0,2098.0
2025-12-09,2392.0,66.1,817,66.56,66.56525357733194,1883.0,1872.7434227296787
2025-12-10,1668.0,66.6,818,66.52,66.527948857595,1668.0,1668.0
2025-12-11,1964.0,,819,66.48,66.48801734919209,1964.0,1964.0
2025-12-12,2301.0,66.4,820,66.44,66.44539056052614,2301.0,2301.0
2025-12-13,2299.0,66.4,821,66.4,66.4,2299.0,2299.0
2025-12-14,2117.0,66.4,822,66.4,66.4,2218.0,2139.4527257342374
2025-12-15,2137.0,,823,66.46666666666667,66.62196178174783,2137.0,2137.0
2025-12-16,2213.0,,824,66.53333333333333,67.03278176205657,2335.0,2440.8729860817357
2025-12-17,2533.0,,825,66.60000000000001,67.53488195064149,2533.0,2533.0
2025-12-18,2079.0,,826,66.66666666666667,68.0306843572177,2079.0,2079.0
2025-12-19,2797.0,,827,66.73333333333333,68.42261099150043,2024.5,1873.5732592498614
2025-12-20,1970.0,,828,66.8,68.61308386320485,1970.0,1970.0
2025-12-21,1976.0,,829,66.86666666666667,68.50452498204612,1976.0,1976.0
2025-12-22,1510.0,,830,66.93333333333334,67.99935635773944,1510.0,1510.0
2025-12-23,1815.0,67.0,831,67.0,67.0,1815.0,1815.0
2025-12-24,1647.0,65.7,832,65.7,65.7,1647.0,1647.0
2025-12-25,859.0,65.2,833,65.2,65.2,1731.0,1695.1500616122867
2025-12-26,1815.0,65.6,834,65.6,65.6,1815.0,1815.0
2025-12-27,1701.0,,835,65.8,65.9571448461072,1701.0,1701.0
2025-12-28,1605.0,,836,66.0,66.11987323919077,1936.0,1857.5634226993284
2025-12-29,2171.0,66.2,837,66.2,66.2,2171.0,2171.0
2025-12-30,1876.0,66.2,838,66.2,66.2,2202.5,2345.740430786008
2025-12-31,2234.0,,839,66.1,65.92114580531906,2234.0,2234.0
2026-01-01,1880.0,66.0,840,66.0,66.0,1880.0,1880.0
2026-01-02,,66.8,841,66.8,66.8,1858.5,1770.5606546091028
2026-01-03,1837.0,67.2,842,67.2,67.2,1837.0,1837.0
2026-01-04,1765.0,67.2,843,67.2,67.2,1765.0,1765.0
2026-01-05,1473.0,66.1,844,66.1,66.1,1473.0,1473.0
2026-01-06,2003.0,,845,66.35,66.00980204573551,2003.0,2003.0
2026-01-07,2156.0,66.6,846,66.6,66.6,2156.0,2156.0
2026-01-08,2094.0,,847,66.75,66.90247964041377,2094.0,2094.0
2026-01-09,2173.0,66.9,848,66.9,66.9,2173.0,2173.0
2026-01-10,2280.0,66.4,849,66.75,66.78256911988959,2280.0,2280.0
2026-01-11,2202.0,,850,66.6,66.61831781824188,2202.0,2202.0
2026-01-12,1964.0,,851,66.45,66.4449076074732,1964.0,1964.0
2026-01-13,2168.0,66.3,852,66.3,66.3,2168.0,2168.0
2026-01-14,2063.0,,853,66.3,66.22796417766294,2063.0,2063.0
2026-01-15,2621.0,66.3,854,66.3,66.3,2347.5,2556.3127958901246
2026-01-16,2632.0,,855,66.5,66.54736267654083,2632.0,2632.0
2026-01-17,1536.0,67.3,856,66.7,66.81469813908511,1536.0,1536.0
2026-01-18,1647.0,66.9,857,66.9,66.9,1797.0,1404.1893117692566
2026-01-19,2058.0,,858,66.75,66.67812525173532,2058.0,2058.0
2026-01-20,2321.0,,859,66.6,66.3313844070716,2321.0,2321.0
2026-01-21,1516.0,,860,66.45,66.11895135887208,1516.0,1516.0
2026-01-22,2175.0,66.3,861,66.3,66.3,2175.0,2175.0
2026-01-23,1523.0,66.8,862,66.8,66.8,2234.0,2475.6022255032217
2026-01-24,2293.0,66.8,863,66.8,66.8,2293.0,2293.0
2026-01-25,2150.0,,864,66.94999999999999,67.05566445551271,2150.0,2150.0
2026-01-26,2100.0,67.1,865,67.1,67.1,2100.0,2100.0
2026-01-27,2456.0,66.5,866,66.5,66.5,2456.0,2456.0
2026-01-28,2247.0,,867,66.5,66.34438100822095,2247.0,2247.0
2026-01-29,2230.0,66.5,868,66.5,66.5,2230.0,2230.0
2026-01-30,2284.0,,869,66.44,66.51738092809039,2284.0,2284.0
2026-01-31,1912.0,,870,66.38,66.39082538708402,1912.0,1912.0
2026-02-01,2465.0,,871,66.32000000000001,66.22557938203244,2465.0,2465.0
2026-02-02,1916.0,,872,66.26,66.12688891798723,1916.0,1916.0
2026-02-03,2045.0,66.2,873,66.2,66.2,2045.0,2045.0
2026-02-04,1642.0,66.7,874,66.7,66.7,1642.0,1642.0
2026-02-05,2041.0,67.4,875,67.4,67.4,2041.0,2041.0
2026-02-06,2411.0,66.2,876,66.2,66.2,2411.0,2411.0
2026-02-07,2429.0,66.9,877,66.9,66.9,2429.0,2429.0
2026-02-08,2333.0,67.4,878,67.4,67.4,2333.0,2333.0
2026-02-09,2756.0,66.8,879,66.8,66.8,2756.0,2756.0
2026-02-10,2796.0,66.8,880,66.8,66.66463178292108,2796.0,2796.0
2026-02-11,2169.0,66.8,881,66.8,66.8,2169.0,2169.0
2026-02-12,2042.0,,882,66.86666666666666,66.64735089953865,2042.0,2042.0
2026-02-13,2603.0,67.2,883,66.93333333333334,66.53193408532064,2150.5,2197.39737770253
2026-02-14,2259.0,67.0,884,67.0,67.0,2259.0,2259.0
2026-02-15,1909.0,67.8,885,67.8,67.8,2112.0,2061.433129262415
2026-02-16,1965.0,66.9,886,66.9,66.9,1965.0,1965.0
2026-02-17,2233.0,66.3,887,66.3,66.3,2233.0,2233.0
2026-02-18,2330.0,,888,66.5,66.26757337440466,2330.0,2330.0
2026-02-19,2110.0,66.7,889,66.7,66.7,2110.0,2110.0
2026-02-20,2022.0,67.4,890,67.4,67.4,2022.0,2022.0
2026-02-21,2062.0,,891,67.33333333333334,67.61192546784355,2062.0,2062.0
2026-02-22,1950.0,67.2,892,67.26666666666667,67.42711621975035,2037.5,2082.3181598665697
2026-02-23,2013.0,67.2,893,67.2,67.2,2013.0,2013.0
2026-02-24,1966.0,67.2,894,67.2,67.2,1966.0,1966.0
2026-02-25,2282.0,66.5,895,67.1,67.29227569641252,2282.0,2282.0
2026-02-26,1606.0,67.0,896,67.0,67.0,1958.0,2131.920090102669
2026-02-27,1634.0,66.3,897,66.3,66.3,1634.0,1634.0
2026-02-28,1223.0,66.8,898,66.8,66.8,1223.0,1223.0
2026-03-01,2167.0,68.2,899,68.2,68.2,1573.5,1227.4590303074647
2026-03-02,1924.0,,900,67.9,68.12436561557327,1924.0,1924.0
2026-03-03,2908.0,67.6,901,67.6,67.6,2908.0,2908.0
2026-03-04,2255.0,67.8,902,67.8,67.8,2255.0,2255.0
2026-03-05,1722.0,67.3,903,67.3,67.3,1722.0,1722.0
2026-03-06,2249.0,67.3,904,67.3,67.3,2249.0,2249.0
2026-03-07,2496.0,68.6,905,68.6,68.6,2496.0,2496.0
2026-03-08,2166.0,68.0,906,68.15,68.53488840060952,2166.0,2166.0
2026-03-09,2429.0,67.7,907,67.7,67.7,2099.0,1939.3676671031783
2026-03-10,2032.0,67.5,908,67.6,67.41435509897677,2032.0,2032.0
2026-03-11,2188.0,67.5,909,67.5,67.5,2188.0,2188.0
2026-03-12,1732.0,67.5,910,67.5,67.5,1732.0,1732.0
2026-03-13,2041.0,67.5,911,67.5,67.5,2041.0,2041.0
2026-03-14,1958.0,67.7,912,67.7,67.7,1965.6666666666667,2225.971377359612
2026-03-15,2008.0,67.2,913,67.2,67.2,1890.3333333333333,2087.5306334765423
2026-03-16,1815.0,67.6,914,67.6,67.6,1815.0,1815.0
2026-03-17,1727.0,66.6,915,66.6,66.6,1717.0,1596.9569597212785
2026-03-18,1619.0,67.2,916,67.2,67.2,1619.0,1619.0
2026-03-19,1846.0,67.6,917,67.6,67.6,1846.0,1846.0
2026-03-20,1793.0,67.6,918,67.6,67.6,1793.0,1793.0
2026-03-21,2072.0,,919,67.58,67.55026322368401,2072.0,2072.0
2026-03-22,2226.0,67.6,920,67.56,67.50960963288315,2226.0,2226.0
2026-03-23,2123.0,67.1,921,67.53999999999999,67.48382443024028,1996.5,1991.0027765198056
2026-03-24,1767.0,67.7,922,67.52,67.47869281839827,1767.0,1767.0
2026-03-25,2330.0,67.5,923,67.5,67.5,1862.5,1898.389556325912
2026-03-26,1958.0,,924,67.5,67.53539723342509,1958.0,1958.0
2026-03-27,1596.0,67.5,925,67.5,67.5,1596.0,1596.0
2026-03-28,1391.0,67.5,926,67.5,67.5,1391.0,1391.0
2026-03-29,1649.0,67.8,927,67.8,67.8,1649.0,1649.0
2026-03-30,2325.0,67.1,928,67.1,67.1,2325.0,2325.0
2026-03-31,1862.0,,929,67.175,66.68239683305127,2097.3333333333335,2132.7830346540086
2026-04-01,1997.0,,930,67.25,66.77431176451243,1869.6666666666667,1557.0574303222418
2026-04-02,1642.0,,931,67.325,67.10407081371737,1642.0,1642.0
2026-04-03,2365.0,67.4,932,67.4,67.4,2365.0,2365.0
2026-04-04,1486.0,,933,67.4,67.46568206215152,1486.0,1486.0
2026-04-05,2006.0,,934,67.4,67.40572661679231,2006.0,2006.0
2026-04-06,2062.0,67.4,935,67.4,67.4,2013.0,2251.9095699664517
2026-04-07,2020.0,67.5,936,67.5,67.5,2020.0,2020.0
2026-04-08,2187.0,,937,67.55,67.43863700238487,1948.3333333333333,1834.9254300498592
2026-04-09,2246.0,67.6,938,67.6,67.6,1876.6666666666667,1774.5405059486868
2026-04-10,1805.0,68.2,939,68.2,68.2,1805.0,1805.0
2026-04-11,1815.0,,940,67.9,68.3205895294071,1815.0,1815.0
2026-04-12,1708.0,,941,67.6,67.95385881171985,1708.0,1708.0
2026-04-13,2239.0,,942,67.3,67.41019868817268,2029.0,2156.4969253051986
2026-04-14,2350.0,67.0,943,67.0,67.0,2350.0,2350.0
2026-04-15,1759.0,,944,67.0,66.93095980159674,1759.0,1759.0
2026-04-16,1861.0,67.0,945,67.0,67.0,1861.0,1861.0
2026-04-17,1716.0,,946,67.05,66.9741373534444,1716.0,1716.0
2026-04-18,1660.0,,947,67.1,66.9115431723127,1660.0,1660.0
2026-04-19,1652.0,,948,67.15,66.94317740502464,2003.0,2219.9865407405173
2026-04-20,2346.0,67.2,949,67.2,67.2,2346.0,2346.0
2026-04-21,1462.0,67.7,950,67.7,67.7,1462.0,1462.0
2026-04-22,2204.0,,951,67.85,68.06165995141127,1891.5,1619.5891404404392
2026-04-23,2321.0,68.0,952,68.0,68.0,2321.0,2321.0
2026-04-24,1838.0,67.5,953,67.5,67.5,2193.6666666666665,2501.5530036554383
2026-04-25,2351.0,,954,67.5,67.21542905639141,2066.3333333333335,2248.9527779926934
2026-04-26,1939.0,,955,67.5,67.21147454401732,1939.0,1939.0
2026-04-27,1915.0,,956,67.5,67.35178275963459,1915.0,1915.0
2026-04-28,2154.0,67.5,957,67.5,67.5,2154.0,2154.0
2026-04-29,2095.0,67.4,958,67.5,67.55204779012398,2095.0,2095.0
2026-04-30,2292.0,67.0,959,67.5,67.53294856803122,2292.0,2292.0
2026-05-01,2317.0,67.5,960,67.5,67.5,2317.0,2317.0
2026-05-02,2044.0,,961,67.52857142857142,67.49885373975796,2089.5,2140.5626178615316
2026-05-03,1862.0,67.2,962,67.55714285714286,67.52857739082998,1862.0,1862.0
2026-05-04,1896.0,,963,67.58571428571429,67.57659254419035,1789.5,1611.097243248851
2026-05-05,1717.0,,964,67.61428571428571,67.6303207908133,1717.0,1717.0
2026-05-06,2170.0,67.6,965,67.64285714285714,67.67718372167305,2170.0,2170.0
2026-05-07,2115.0,67.2,966,67.67142857142858,67.70460292774388,2115.0,2115.0
2026-05-08,2389.0,67.7,967,67.7,67.7,2389.0,2389.0
2026-05-09,2224.0,67.9,968,67.9,67.9,2224.0,2224.0
2026-05-10,1925.0,68.6,969,68.6,68.6,2310.5,2421.3283774135957
2026-05-11,2397.0,67.8,970,67.8,67.8,2397.0,2397.0
2026-05-12,1679.0,67.1,971,67.1,67.1,1679.0,1679.0
2026-05-13,1622.0,,972,67.75,67.65585990329532,1622.0,1622.0
2026-05-14,1968.0,68.4,973,68.4,68.4,1643.0,1644.7807008683983
2026-05-15,1664.0,,974,68.05000000000001,68.21308862472299,1664.0,1664.0
2026-05-16,1853.0,67.7,975,67.7,67.7,1853.0,1853.0
2026-05-17,2079.0,67.3,976,67.7,67.62928559781275,2079.0,2079.0
2026-05-18,2074.0,67.7,977,67.7,67.7,2074.0,2074.0
2026-05-19,2356.0,67.7,978,67.7,67.7,2356.0,2356.0
2026-05-20,2023.0,68.3,979,68.3,68.3,2023.0,2023.0
2026-05-21,1899.0,68.8,980,68.43333333333334,68.67699496439997,1899.0,1899.0
2026-05-22,2326.0,68.8,981,68.56666666666666,68.73611828678868,2326.0,2326.0
2026-05-23,1858.0,68.7,982,68.7,68.7,1858.0,1858.0
2026-05-24,1820.0,,983,68.75,68.73720029558959,1820.0,1820.0
2026-05-25,2144.0,68.8,984,68.8,68.8,2144.0,2144.0
2026-05-26,2013.0,,985,68.8,68.81220490140299,2013.0,2013.0
2026-05-27,1398.0,68.8,986,68.8,68.8,1398.0,1398.0
2026-05-28,2441.0,,987,68.7,68.80008412649423,1510.3333333333333,1100.2989798379876
2026-05-29,2485.0,,988,68.6,68.78883222156631,1622.6666666666667,1245.625851287071
2026-05-30,1735.0,,989,68.5,68.7275382533913,1735.0,1735.0
2026-05-31,2206.0,,990,68.39999999999999,68.57749619014419,2206.0,2206.0
2026-06-01,1783.0,68.3,991,68.3,68.3,1783.0,1783.0
2026-06-02,1447.0,67.6,992,68.0,67.91786601216869,1447.0,1447.0
2026-06-03,1927.0,67.7,993,67.7,67.7,1927.0,1927.0
2026-06-04,1968.0,,994,67.9,67.85448204285498,1968.0,1968.0
2026-06-05,1857.0,68.1,995,68.1,68.1,1857.0,1857.0
2026-06-06,1995.0,68.1,996,68.1,68.1,1995.0,1995.0
2026-06-07,2003.0,68.0,997,68.0,68.0,2003.0,2003.0
2026-06-08,2028.0,68.4,998,68.5,68.49439938690476,2028.0,2028.0
2026-06-09,1917.0,69.0,999,69.0,69.0,1951.0,1842.157259269775
2026-06-10,1874.0,68.2,1000,68.75,68.8456966359696,1874.0,1874.0
2026-06-11,2251.0,68.5,1001,68.5,68.5,2251.0,2251.0
2026-06-12,1909.0,68.5,1002,68.5,68.5,1909.0,1909.0
2026-06-13,1929.0,68.5,1003,68.5,68.5,1929.0,1929.0
2026-06-14,1664.0,68.2,1004,68.2,68.2,1664.0,1664.0
2026-06-15,1975.0,68.2,1005,68.2,68.2,1975.0,1975.0
2026-06-16,1746.0,68.1,1006,68.1,68.1,1746.0,1746.0
2026-06-17,1281.0,67.2,1007,68.36666666666666,68.18662246923907,1281.0,1281.0
2026-06-18,1872.0,68.7,1008,68.63333333333334,68.49029689912577,1872.0,1872.0
2026-06-19,2000.0,68.9,1009,68.9,68.9,1681.5,1824.6823141742038
2026-06-20,1491.0,,1010,69.0,69.28785483657398,1491.0,1491.0
2026-06-21,1653.0,,1011,69.10000000000001,69.45856989104931,1653.0,1653.0
2026-06-22,1805.0,69.2,1012,69.2,69.2,1805.0,1805.0
2026-06-23,1402.0,68.3,1013,68.3,68.3,1402.0,1402.0
